VSL_ID,VSL_NAME,VSL_MMSI,VSL_IMO,CALL_SIGN,SHIP_TYPE,VSL_LENGTH,VSL_WIDTH,DIMENSIONS_A,DIMENSIONS_B,DIMENSIONS_C,DIMENSIONS_D,GROSS_TONNAGE
9e670b6d-5aa7-3f0f-8d91-41cd06bf1211,OOCL CHARLESTON,477655800,9461790,VRFX2,CONTAINER,260.0,32.0,191,69,11,21,40168
9e8069f6-8170-304e-aeda-20b0f5ea10a8,CAPE FELTON,538003181,9379375,V7OX5,CONTAINER,170.0,25.0,158,12,20,5,15995
9ed0f958-f12e-3fba-b9d3-8850376b40bd,MARVEL,311655000,9296456,C6TI4,CONTAINER,115.0,18.0,105,10,12,6,5403
9ed4ede5-fd0a-35eb-85a0-6b4d12acfc3c,TS OSAKA,538007820,9810111,V7DC5,CONTAINER,172.0,28.0,148,24,6,22,17249
9ee9176a-704f-3855-8afe-9705d5b6095f,STRAIT MAS,525119161,9252369,YDBO2,CONTAINER,226.0,32.0,168,58,21,11,28676
9f3f0210-eefd-3a43-b966-31055ad190a4,TANGIER EXPRESS,636021394,9525900,5LDS8,CONTAINER,366.0,48.0,146,220,24,24,141077
9f3f9091-6483-3583-a868-53cb82ec0f46,MADRID EXPRESS,477624100,9447847,VRTN4,CONTAINER,366.0,48.0,145,221,29,19,140259
9f5ca770-145e-3624-b36f-588c47ae71c8,KOTA GAYA,563152500,9616802,9V7466,CONTAINER,223.0,30.0,176,47,7,23,29015
9f7e55fd-35e5-3454-b554-4f5008dad3c7,CHARLOTTE SCHULTE,563491000,9665657,9V9804,CONTAINER,255.0,37.0,197,58,9,28,51872
9f88d78e-7fe7-3334-a2a1-bfb17b89e308,CAPE ARTEMISIO,248140000,9777175,9HA4529,CONTAINER,330.0,48.0,111,219,13,35,112836
9fa11d5c-9c0e-30d6-9714-6607fd5e9e17,MSC ALIYA,636019215,9842097,D5TM4,CONTAINER,366.0,48.0,113,253,14,34,140976
9faa6003-17ab-3412-896e-04eb09f6c434,SUNNY CALLA,477193400,9698381,VRNX4,CONTAINER,141.0,23.0,118,23,14,9,9551
9fe56f37-9871-3549-8c94-9ddc917100f6,SUNNY IVY,477681800,9903463,VRTX9,CONTAINER,142.0,23.0,118,24,9,14,9538
a00fbb08-c713-329e-97d8-e41d77995f17,JEBEL ALI,229007000,9525936,9HA2984,CONTAINER,366.0,48.0,147,219,10,38,141077
a0294bfa-9074-3f37-b85e-664e953cb11d,ALEXANDRIA BRIDGE,353780000,9409039,3FNW4,CONTAINER,262.0,32.0,191,71,23,9,40839
a083fee7-795f-3ba3-805f-03282b147e16,SHIJING,636021320,9348663,5LDJ7,CONTAINER,294.0,32.0,222,72,17,15,54675
a1010c61-c9a3-38ed-80c2-b2ade0f752f2,JIN YUAN HE,413699340,1400704.0,BOZP5,GENERAL_CARGO,164.0,27.0,147,17,20,7,
a12e92b3-6089-33df-84cd-b034b7044f8c,C C JACQUES JOSEPH,248473000,9729104,9HA4667,CONTAINER,300.0,49.0,115,185,32,17,95256
a16d0fd1-61f7-3c9f-8ee9-035017972cc4,MONACO MAERSK,219863000,9778832,OWNL2,CONTAINER,399.0,58.0,116,283,29,29,214286
a1920b5d-37fd-3bca-a2c8-6c62311cb67f,YM WELLHEAD,477454100,9684665,VROH8,CONTAINER,368.0,51.0,140,228,30,21,144651
a1dcd185-f798-36ca-a3b2-3d090e18fd84,MCC ANDALAS,525100468,9499022,YBTH2,CONTAINER,148.0,23.0,136,12,17,6,9954
a1f1d9f6-cc82-3d1a-bf88-c094c8bd4745,SITC RIZHAO,372925000,9412799,3ELD8,CONTAINER,162.0,26.0,132,30,17,9,13596
a2388c80-b293-384f-853d-01c4c29bc931,VULPECULA,636019718,9430789,A8RW5,CONTAINER,265.0,32.0,195.0,70.0,9.0,23.0,41225
a239555a-59ac-32f5-9367-fea8364929ad,ARAYA BHUM,563166600,9306990,9V8150,CONTAINER,280.0,40.0,206.0,74.0,28.0,12.0,66462
a28edd10-b497-3de0-95b2-a94a3a04287a,SAFEEN PIONEER,538009940,9640994,V7A5369,CONTAINER,172.0,30.0,128.0,44.0,10.0,20.0,24261
a2c65e8b-cefc-3f6d-83fb-4f66d813c79a,JINGHUAI9HAO,413791365,0.0,JINGHUA,GENERAL_CARGO,76.0,13.0,70.0,6.0,6.0,7.0,
a2d7edad-765e-325a-98c4-241abb5bc4e9,PANCON VICTORY,440375000,9749116,D7CC,CONTAINER,148.0,23.0,111.0,37.0,15.0,8.0,9923
a2db0446-5531-3acd-8de8-126acdaab31c,DOLPHIN II,353467000,9318125,3EZI3,CONTAINER,294.0,32.0,224.0,70.0,18.0,14.0,54309
a31a3098-5594-3dae-bd5b-07138c4867b8,OREA,256558000,9670107,9HA3953,CONTAINER,185.0,30.0,168.0,17.0,6.0,24.0,24518
a31e9e4d-40cc-3ba7-8e29-0b81a069d441,HUI JIN QIAO 181,413465410,0.0,,GENERAL_CARGO,68.0,16.0,3.0,65.0,8.0,8.0,
a31f18ed-d403-38cf-98e3-db991dfb3e43,ARTOTINA,229646000,9226425,9HA3481,CONTAINER,208.0,30.0,205.0,3.0,19.0,11.0,25703
a37dd7c4-8bb6-3065-b51d-6ace91540be2,SEAMAX STRATFORD,538007698,9305491,V7EP2,CONTAINER,334.0,42.0,245.0,89.0,26.0,16.0,91649
a3ce5b3e-dc47-32b1-a46d-210c9e7e5463,EVER CONSIST,352001363,9919450,3E2121,CONTAINER,171.0,28.0,131.0,40.0,9.0,19.0,18658
a3eba71c-9692-3f69-a3c2-13b4f0a3e668,PIRA BHUM,564316000,9145293,S6MC,CONTAINER,122.0,22.0,107.0,15.0,11.0,11.0,6393
a3faf129-146c-3fb6-a2d3-0fff15ff7511,HMM MIR,636020615,9869198,D5ZZ8,CONTAINER,366.0,51.0,112.0,254.0,18.0,33.0,152003.0
a41661ab-eb43-36c3-9ef8-4a96f19b901d,KMTC GWANGYANG,371249000,9848895,3FDY9,CONTAINER,172.0,27.0,130.0,42.0,7.0,20.0,17933
a429d66d-a244-3fbc-8184-ccbbe6fc3b28,YM TRAVEL,352986159,9878503,3E3913,CONTAINER,333.0,48.0,130.0,203.0,28.0,20.0,118523
a464a42e-3418-3ae0-9648-70bdd10bd084,MSC AAYA,636021770,9927263,5LFP3,CONTAINER,366.0,51.0,110.0,256.0,30.0,21.0,150783
a4d6595b-0851-3f9d-84a6-19767185e7e2,VALOR,229458000,9628154,9HA3347,CONTAINER,300.0,48.0,224.0,76.0,15.0,33.0,95390
a4db65bc-e7f2-3148-bf77-c19792c5f954,CORNELIUS MAERSK,219031427,9198587,OUMO2,CONTAINER,347.0,42.0,244.0,103.0,21.0,21.0,92198
a4f6fc10-8f57-379a-ac77-fa23655fdce5,EVER OPTIMA,352001525,9919474,3E2534,CONTAINER,195.0,33.0,149.0,46.0,12.0,21.0,27025
a50178bd-c958-3bcd-9df0-394401312922,NORDBORG MAERSK,219027760,9885142,OYJB2,CONTAINER,172.0,32.0,150.0,22.0,19.0,13.0,26255
a57f463e-d486-3879-aafc-91e679dc459b,ONE TRUST,538007378,9769283,V7LF7,CONTAINER,400.0,59.0,143.0,257.0,25.0,34.0,210678
a5889273-a354-3246-9829-39251acd0f23,OOCL TOKYO,477607700,9310238,VRCI9,CONTAINER,323.0,43.0,247.0,76.0,32.0,11.0,89097
a59f8cac-2e17-3f1e-809f-a550dcc8ba50,CELSIUS NAPLES,538009602,9400136,V7A4944,CONTAINER,274.0,32.0,220.0,54.0,16.0,16.0,50963
a5caa906-27a2-3987-b024-e6987169a78f,WAN HAI 501,563382000,9294848,S6AS7,CONTAINER,269.0,32.0,207.0,62.0,30.0,2.0,42579
a5f1148f-31d1-31cd-b4d7-4929980afc30,BLPL FAITH,370014000,9146297,3ERD6,CONTAINER,140.0,20.0,113,27,10,10,8299
a62e3620-2c27-3fd9-8461-709d16f437a0,ZIM SAMMY OFER,477871500,9931094,VRUX7,CONTAINER,366.0,51.0,111,255,21,30,152204
a694322c-1e4a-3f91-8c69-cd4a13918b6f,MAERSK  AMAZON,563103400,9398395,9V6459,CONTAINER,334.0,43.0,244,90,15,28,91158
a6e4243e-c7f4-35f5-87f5-6770ef667bcb,REN JIAN 10,413996000,9326744,BPMJ8,CONTAINER,264.0,32.0,230,34,16,16,41899
a7143801-0f2c-3d2c-82d0-7dec182a3afb,CAPE FERROL,538003221,9359325,V7PF6,CONTAINER,170.0,25.0,155,15,13,12,15995
a718d3db-9118-352f-b2cb-7a1dd5b38983,ADAMS,636015952,9260914,D5DR5,CONTAINER,280.0,40.0,211,69,17,23,66462
a74820e2-58c1-3ceb-881f-3255efdcc33d,APL CHONGQING,566318000,9461867,9V9373,CONTAINER,349.0,45.0,259,90,31,14,113735
a7829382-f337-3695-b374-177e39d60c6d,EVER FAVOR,636021387,9850850,5LDS2,CONTAINER,334.0,48.0,135,199,29,19,116295
a7e267ee-586a-3ba7-a6d1-42fe91dbe040,SEVILLIA,255806101,9362712,CQIY3,CONTAINER,180.0,27.0,162,18,8,19,21018
a7f305b4-e918-3f71-87dc-e34f8e3b13a8,HONG TAI 61,413479270,0.0,,GENERAL_CARGO,80.0,15.0,65.0,15.0,7.0,8.0,
a804036f-9377-3242-a11d-1b76dfa0dcec,SITC PINGHE,477867100,9943592,VRVA5,CONTAINER,147.0,24.0,115,32,17,7,9950
a823d8b7-8cfd-331b-8147-4f7d4f1bccaf,MAERSK ENSHI,355288000,9502946,3FIL,CONTAINER,366.0,48.0,142,224,14,34,141754
a8a02476-738b-309d-b185-8839e76f373e,CONTESSA,538009274,9907249,V7A4534,CONTAINER,143.0,23.0,131,12,16,7,9950
a8c2b37e-d10c-3f35-b956-b9156702738d,SM YANTIAN,440189000,9312949,D7FS,CONTAINER,304.0,40.0,228,76,26,14,75061
a8d928d1-5b31-31b0-8bda-be4e5d6d0d19,CMA CGM MISSOURI,636018542,9679919,D5QE4,CONTAINER,300.0,48.0,228,72,18,30,102931
a8deb037-7be0-3800-b38a-361b8adcbe6e,SKY BEAUTY,370099000,9196462.0,3FYJ4,GENERAL_CARGO,92.0,17.0,75.0,17.0,7.0,10.0,4346.0
a924d4c6-d873-3a9b-98c4-3bae326f8433,ANDERSON DRAGON,563129600,9470739,9V7047,CONTAINER,172.0,28.0,132,40,14,14,17211
a9b41bad-3f60-3084-9ed0-51911879aea6,BOTANY,563125200,9334519,9V6990,CONTAINER,213.0,32.0,168,45,20,12,28270
a9b4e28d-8b40-3086-8af5-420c93b30880,EVER CONFORM,352001178,9913846,3E3441,CONTAINER,171.0,28.0,132,39,9,19,18658
aa0957a5-aab5-3e2a-8555-198f545cdeb7,MCC DANANG,356369000,9823742,3EPF5,CONTAINER,186.0,36.0,167,19,23,13,32828
aa4febdb-2bd3-3393-9ccb-1c51df3dc94d,WAN HAI 295,563159700,9871414,9V6516,CONTAINER,175.0,29.0,131,44,3,26,20847
aa540641-6e3c-3473-8834-456130304e31,MSC BRITTANY,255806430,9724049,CQEN3,CONTAINER,300.0,48.0,232,68,33,15,96424
aa581cdd-a43d-38a4-8c8f-da806c30e0af,YM WELLBEING,355563000,9820908,HPFB,CONTAINER,366.0,51.0,144,222,33,18,151451
ab20ab49-43f3-39f2-91ce-c81febfc5847,ONE CONTRIBUTION,636021649,9629914,5LEZ8,CONTAINER,316.0,46.0,226,90,31,15,87023
ab4c4d1c-b14c-3f27-9d94-8f87565635ee,DONGJIN VOYAGER,440716000,9802011,D7SB,CONTAINER,172.0,28.0,130,42,8,20,18278
ab7eb51c-645b-34ca-bedf-5e4351007ddd,KMTC NHAVA SHEVA,440761000,9375501,D7SG,CONTAINER,261.0,32.0,193,68,9,23,40487
ab852994-2c13-398f-bab1-264847ed75db,KUO LONG,477884200,9796509,VRQF2,CONTAINER,170.0,28.0,159,11,15,13,18826
abd7a675-f9ee-3c12-a616-db181c3d2e79,ZHONG GU JIANG SU,414348000,9400148,BQTM,CONTAINER,275.0,32.0,219,56,16,16,50963
abefb79c-74ee-37f5-87fc-010b968f49fe,SUNNY CAMELLIA,477066600,9698393,VRNZ6,CONTAINER,141.0,23.0,118,23,14,9,9551
ac01ca4c-2c7a-3ff4-8bc8-d3db0648e6a4,NORDMAAS,209695000,9822736,5BHU5,CONTAINER,172.0,28.0,155,17,22,6,19035
ac0fe2be-8984-3073-86dc-317fc9cb9d71,RIO DE JANEIRO,563052900,9357963,9V9768,CONTAINER,286.0,40.0,228,58,25,15,73899
ac407a00-c42d-37b1-880a-20bc6cd1eef6,HUI JIN QIAO 988,413484960,0.0,TWTJ,GENERAL_CARGO,80.0,18.0,10.0,70.0,9.0,9.0,
ac541502-2897-3af5-b25e-cab9f55341a2,SEASPAN HANNOVER,477302200,9320013,VRSM5,CONTAINER,207.0,30.0,190,17,5,25,25406
ac58fc5b-eb78-35bd-81c6-d09626709f1c,DONG FANG FU,413393620,9162423,BPCL3,CONTAINER,162.0,26.0,135,27,15,11,13199
acd249cf-6e51-3fe2-9cef-ac513024c5c7,SUNNY LILY,538005519,9691761,V7ER5,CONTAINER,145.0,22.0,112,33,18,4,9988
ad2770af-5741-3900-bd5a-81a894eeb47a,GLOBAL NUBIRA,440505000,9167306,DSOB7,CONTAINER,98.0,17.0,82,16,12,5,3809
ad67e7a9-50e3-34ee-854a-a2af4dd4b4d8,LAKONIA,477967600,9248679,VROG2,CONTAINER,213.0,32.0,170,43,25,7,28270
ae522e51-9224-3592-b6cb-98ee0d774562,MSC BERYL,357926000,9467392,3EXV8,CONTAINER,366.0,48.0,146.0,220.0,32.0,16.0,140096
ae7a2f73-c45f-3db8-bfd8-fdf18f752009,ITAJAI EXPRESS,538009762,9520053,V7A5133,CONTAINER,335.0,51.0,130.0,205.0,33.0,18.0,123560
aeb04d95-6d9e-3e0b-9caf-947fac9880da,GRASMERE MAERSK,565253000,9193276,9V3820,CONTAINER,292.0,32.0,223.0,69.0,16.0,16.0,50698
af0963f2-8243-357c-b31d-471f249042f6,HARRIER,309972000,9460057,C6WS6,CONTAINER,148.0,23.0,137.0,11.0,6.0,17.0,9971
af0dc072-6ca6-35ce-b420-57bfc49bec1b,GIALOVA,636020589,9400306,D5ZX2,CONTAINER,260.0,33.0,200.0,60.0,20.0,13.0,40165
af2ff49a-4e82-3b27-af7d-b8ad38ffcd51,STAR VOYAGER,440366000,9754795,D7FU,CONTAINER,141.0,25.0,111.0,30.0,18.0,7.0,9955
af90f964-a74f-3875-a75b-c06ee10503b4,TAN CANG GLORY,574002930,9334105,XVFA9,CONTAINER,133.0,19.0,120.0,13.0,9.0,10.0,6474
b1492a83-3608-381a-b2fa-2f921c34345c,JRS CARINA,477159900,9339088,VRRS5,CONTAINER,129.0,21.0,117.0,12.0,15.0,6.0,7545
b162ca32-6823-31d6-b888-ebc04256e6d6,ONE TRUTH,356984000,9773210,3FBJ9,CONTAINER,399.0,58.0,142.0,257.0,35.0,23.0,210691
b201f812-e6d9-3487-bfd2-985415e0047a,HUI JIN QIAO 182,413467550,0.0,,GENERAL_CARGO,68.0,15.0,5.0,63.0,8.0,7.0,
b2194217-9caa-3d6f-a782-8cbeb31ed5f6,SITC KWANGYANG,477274900,9610535.0,VRJQ9,CONTAINER,140.0,22.0,115,25,18,4,9520.0
b22b81e2-2e43-3ab3-b224-7331ff51f48f,APL BOSTON,566950000,9597496,9V9917,CONTAINER,328.0,46.0,234,94,27,19,109712
b232bc9a-e1a6-3cbd-9773-4856477e9ee0,UNI ACCORD,477406000,9130535,VRYW2,CONTAINER,165.0,27.0,142,23,17,10,14807
b24a620e-c6af-3def-a8d9-955e8aa48f28,CMA CGM CORTE REAL,215154000,9454400,9HA4987,CONTAINER,366.0,52.0,146,220,26,26,150269
b2901479-3d23-3601-8c74-2d7779a1d8e9,MONACO,636090967,9314961,A8IF2,CONTAINER,222.0,30.0,175,47,19,11,28927
b2b63e62-2f0e-319a-b3b6-16a0c6247df7,KOTA LUKIS,477302500,9439747,VRSN8,CONTAINER,261.0,32.0,216,45,0,32,39906
b31b33b6-95b4-34d8-bbd6-85bee88ea716,TZINI,229338000,9625906,9HA3246,CONTAINER,170.0,30.0,134,36,9,21,20239
b32f1f3e-1487-372e-aeaa-66cee2f52f32,MOANA,636021323,9292151,5LDK2,CONTAINER,294.0,32.0,222,72,10,22,54271
b35e87a4-d72f-3761-a428-044906e0c658,YM WELCOME,477430100,9708459,VRPF8,CONTAINER,368.0,51.0,144,224,21,30,145136
b368d399-5b5f-3a92-8697-5e3dd3deb354,ORIENTAL BRIGHT,352830000,9412804,3EME9,CONTAINER,162.0,26.0,137,25,17,9,13596
b40a3694-8da2-381a-88cd-6a148732cd11,LUCKY DRAGON,636015121,9117181,A8YS5,CONTAINER,174.0,26.0,156,18,13,13,17287
b45675df-8a12-3304-9513-0476ee62c179,MSC NATASHA XIII,636018385,9463035,D5PL3,CONTAINER,366.0,48.0,142,224,31,17,141649
b48ac2db-1cf7-30c9-8041-8237a2c60efa,MAERSK TAURUS,565762000,9334674,9VFV4,CONTAINER,332.0,43.0,258,74,27,16,94193
b49a04ad-5c6e-3a52-8ed0-75e28f0ea29c,HOCHIMINH VOYAGER,440006000,9532276,D7CJ,CONTAINER,199.0,32.0,150,49,11,21,27061
b4abbc86-647d-3631-8a4c-e575f5cb0eab,CONTSHIP ERA,209459000,9507702,5BDC5,CONTAINER,148.0,23.0,137,11,14,9,9909
b4e9ae5c-0a37-3331-9e0f-f87971792236,ONE TRIUMPH,538007360,9769271,V7FQ8,CONTAINER,400.0,59.0,143,257,25,34,210678
b53ad5cf-490d-3abb-8e5d-69c48bd3d184,TS BANGKOK,538007518,9784233,V7AZ4,CONTAINER,172.0,28.0,142,30,25,3,17249
b57580c1-0532-36a9-9d42-845d457a8d41,ASIATIC QUEST,563118600,9392913,9V6952,CONTAINER,142.0,23.0,113,29,18,5,9610
b5928869-cea1-377e-9566-37cfce2b5304,CAPE FORTIUS,212540000,9734147,5BQC4,CONTAINER,185.0,30.0,166,19,11,19,25090
b5ab9442-d0ca-34f5-bdcf-5517f9923e25,NAVIOS TEMPO,636018311,9404209,A8SN2,CONTAINER,261.0,32.0,211,50,7,25,40541
b5e70b9d-de31-3928-a338-ca509a0ff91c,SEASPAN KYOTO,477866200,9492696,VRHY7,CONTAINER,269.0,35.0,197,72,15,20,46444
b6185555-21d8-3266-93ff-54fa9f9d7692,MSC AGATA II,636017548,9057173,D5LM5,CONTAINER,179.0,25.0,161,18,24,1,16202
b6337c0d-9b8f-3fed-97af-878fe6f962d5,REGAINING EARTH,636021097,9929273,5LCG6,CONTAINER,146.0,23.0,131,15,16,7,9950
b6862573-17d5-3c2f-8091-4eb16267e812,CMA CGM MEDEA,228342900,9299800,FMFR,CONTAINER,348.0,43.0,259,89,28,15,107711
b6a421f2-578e-3fba-9edf-bea0e6c49e3c,KMTC BANGKOK,636017724,9772228,D5ML2,CONTAINER,172.0,27.0,132,40,7,20,18318
b6b7bd92-8c6b-3162-9966-f629abce4a70,ONE MATRIX,538003810,9424924,V7TI3,CONTAINER,302.0,43.0,213,89,28,15,78316
b733066e-df8f-3ccd-b6c2-8206df850d5d,MAERSK LAVRAS,477535200,9526928,VRJH6,CONTAINER,300.0,45.0,225,75,28,17,88236
b7910b7e-4eda-3d12-9917-93964cd939b5,SITC HONGKONG,372765000,9331115,3EKM7,CONTAINER,145.0,22.0,122,23,13,9,9571
b7f90ad0-e9a0-3f9a-8d7f-0b4959d896d6,ZIM CANADA,477842500,9945485,VRUN7,CONTAINER,330.0,48.0,109,221,30,18,114643
b8033075-7a7a-3e7f-8625-0654e98a91c8,CONSERO,538009276,9907263,V7A4536,CONTAINER,143.0,23.0,131,12,16,7,9950
b82a48d0-7afd-3580-bd0e-a2f71a34619a,WIELAND,255805563,9654464,CQIN,CONTAINER,255.0,37.0,200,55,25,12,48385
b8346d77-dac2-3711-9a87-de04478dff25,YM WREATH,477096300,9708473,VRPF9,CONTAINER,368.0,51.0,144,224,40,11,145136
b83e0cb6-f1f8-3458-9cb5-291fa13ff929,ONE TRADITION,431808000,9769300,7KML,CONTAINER,400.0,59.0,143,257,25,34,210678
b83f626b-6d9e-35b7-a02a-e333e548b819,WAN HAI 356,563176800,9554078,9V7385,CONTAINER,204.0,35.0,142,62,20,15,30519
b845ae3e-6e2b-3c6b-b79f-4fc3840118f4,YM HEIGHTS,416426000,9301275,BLII,CONTAINER,169.0,27.0,138,31,18,9,15167
b875e4ee-41f2-3923-9c74-87f3e5370305,MILLENNIUM BRIGHT,353290000,9515606,3FCN3,CONTAINER,172.0,28.0,132,40,18,10,17211
b878a863-e6db-3ab1-965f-c06387e2db98,X-PRESS ANGLESEY,636019507,9623843,D5HK2,CONTAINER,250.0,37.0,193,57,10,27,47911
b888dd6d-1b8e-3171-aebd-15ad8cd405cf,HUASHENGTENGFEI,413832234,0.0,,GENERAL_CARGO,90.0,16.0,10.0,80.0,8.0,8.0,
b88aacc2-1c4c-3fa2-9ef2-239a29858cab,WAN HAI 512,566642000,9457622,9V7578,CONTAINER,259.0,37.0,196,63,11,26,47309
b897d347-bc5b-3161-9a2d-14b3b45652ba,CMA CGM NORMA,215879000,9299812,9HA5346,CONTAINER,350.0,43.0,258,92,9,34,107711
b8dc24dd-84e6-34d2-a0d5-d44dfe2638b8,HYUNDAI COLOMBO,441399000,9323508,D7HC,CONTAINER,304.0,40.0,225.0,79.0,15.0,25.0,74651.0
b8de27c4-7392-36ce-a419-67371d4340b3,TABEA,255805778,9294812,CQDB,CONTAINER,277.0,40.0,187,90,26,14,66280
b97c3f0f-5a62-3bd2-b661-6ed960db2549,XIN YONG CHANG 16,413212410,0.0,BQQZ,GENERAL_CARGO,167.0,25.0,147.0,20.0,20.0,5.0,
b9bc255c-37a0-3533-b5a7-0eba8d0e9f72,HYUNDAI  SPEED,241313000,9475698,SVBY3,CONTAINER,366.0,48.0,141.0,225.0,19.0,29.0,140979
b9ed75c1-18d5-35e5-b765-ee9d70d13dd9,TS DALIAN,538009749,9348857,V7A5115,CONTAINER,222.0,30.0,207.0,15.0,15.0,15.0,28007
ba378052-bb45-3fe4-9e1e-91ecb5d5fb8c,CMA CGM B FRANKLIN,215195000,9706891,9HA5008,CONTAINER,399.0,54.0,172.0,227.0,21.0,33.0,178228
ba4feaf6-2e64-37f8-ae16-2b349b37ea52,OOCL HAMBURG,477702000,9252008,VRZK9,CONTAINER,323.0,43.0,246.0,77.0,30.0,13.0,89097
ba6b3d59-a863-36d9-938a-3cee20a09c1c,PORTO KAGIO,636020868,9261451,5LBC6,CONTAINER,279.0,40.0,206.0,73.0,10.0,30.0,66332
ba6f4194-f5d1-37a2-b91d-d12986f6acfa,HEUNG-A ULSAN,440120000,9128996,DSEK9,CONTAINER,113.0,18.0,94.0,19.0,14.0,4.0,4914
ba7e16fb-ce1c-32b6-920d-9de353d7ece2,SEA OF LUCK,356012000,9202481,3FZM6,CONTAINER,169.0,27.0,155.0,14.0,19.0,8.0,17167
ba7f84fe-0af9-3851-86b5-6a302f5e6cb0,SUNNY FREESIA,477326200,9856048,VRSS8,CONTAINER,142.0,23.0,118.0,24.0,9.0,14.0,9527
baad8530-0ff6-362d-8af4-d7ee75292729,GSL SYROS,636020985,9437062,5LBR7,CONTAINER,294.0,32.0,133.0,161.0,21.0,11.0,52726
babc9cc5-cb9d-3c7d-971a-f3cef9fb1bd3,SITC SHENZHEN,477024900,9639646,VRKS7,CONTAINER,143.0,23.0,120.0,23.0,17.0,6.0,9734
bae5ad53-4046-3476-866e-8f9e7d3956ae,EVER BEFIT,416036000,9784128,BKLN,CONTAINER,211.0,33.0,173.0,38.0,23.0,10.0,32145
bb1658db-509c-35ca-b1f4-fcb5defbd0ba,SITC ZHEJIANG,477585400,9691125,VRNQ8,CONTAINER,172.0,27.0,130.0,42.0,21.0,6.0,17119
bb4448a7-a9e1-3cd3-b777-e3fe3c1597d7,KOTA RESTU,565904000,9392169,9V8166,CONTAINER,146.0,23.0,118.0,28.0,11.0,12.0,9678
bbb05928-2d64-3931-bb34-2d6b907b9977,STAR EXPLORER,538008859,9870977,V7A2844,CONTAINER,142.0,24.0,112.0,30.0,17.0,7.0,9949
bbc7eef6-93fd-3516-8662-cd7b3bf9cb8e,PANCON CHAMPION,440655000,9802023,D7SP,CONTAINER,172.0,27.0,131.0,41.0,9.0,18.0,18283
bbf16e44-47a2-309c-9c2f-b5781e754e4f,COSCO HOUSTON,477311500,9484273,VRKN8,CONTAINER,261.0,32.0,191.0,70.0,18.0,14.0,40447
bc2e460c-d112-37d2-9dd0-470ebcb53d9e,IAL001,477387600,9140061,VRHW6,CONTAINER,146.0,25.0,121.0,25.0,16.0,9.0,11810
bc6cc8e5-a3ed-36d4-a2a4-729d1076a3de,SITC JIANGSU,477948200,9712383,VROF5,CONTAINER,172.0,28.0,130.0,42.0,19.0,9.0,17119
bd2eec44-7ab8-3b61-aa6e-24c5453811e4,CNC TIGER,229744000,9784659,9HA5582,CONTAINER,186.0,35.0,166,20,25,10,31370
bd5ed740-9bd9-3557-94c4-11f6f67ed48c,KOTA HANDAL,563137700,9272981,9V7329,CONTAINER,159.0,25.0,132,27,8,17,13497
bd64c78a-1b5e-3ef7-805a-5ff34c0842bb,MSC TIPHAINE II,636020702,9270828,5LAH3,CONTAINER,197.0,28.0,167,30,7,21,21932
bd91d460-4cf1-31db-960d-d692e37a0eaf,CMA CGM TROCADERO,228402900,9839167,FMOL,CONTAINER,400.0,62.0,116,284,38,24,236583
bd96223d-54c9-3dda-90f9-d41aeaf8563e,CONTI CORTESIA,229945000,9293753,9HA5641,CONTAINER,335.0,42.0,258,77,21,21,90449
bdff7395-6881-3c9e-b713-762474fddb28,HUA SHENG 69,413339270,0.0,BOXU3,GENERAL_CARGO,182.0,30.0,161,21,24,6,
be3952f4-f4be-3a46-b9f1-e2fb50f1169b,EVER FAR,636020371,9850862,D5YX3,CONTAINER,333.0,48.0,130,203,28,20,116295
be7457e8-d4a1-3b62-8ab1-9d083016c856,EVER CLEVER,352029885,9903243,3E3960,CONTAINER,171.0,28.0,132,39,9,19,18658
beb452b8-1d78-33be-9a29-f68f8890699c,WAN XING DA,413702160,9144328,BVWL7,CONTAINER,205.0,28.0,166,39,22,6,24053
bed2db3f-a935-34c4-a2d1-b16ec667139a,HONOR OCEAN,352002265,9158745,3E3839,CONTAINER,122.0,22.0,92,30,10,12,6393
bed32afc-1a7d-3421-8aec-445bbcba1de9,SOL PROGRESS,351018000,9322865,3FJM3,CONTAINER,150.0,23.0,138,12,11,12,10308
bf00fc1d-2bc2-38fe-a448-b8472ff5b4bf,MAERSK SINGAPORE,563000600,9308649,9V5242,CONTAINER,335.0,42.0,250,85,19,23,93511
bf276d3b-735b-346b-b64f-77159cb5ac59,WECAN,441442000,9641156,D7XP,CONTAINER,146.0,22.0,117,29,16,6,9910
bf76561b-efe3-323f-ac52-5d7c3d17aac1,MTT SENARI,533131059,9813876,9M2054,CONTAINER,160.0,25.0,110,50,12,13,13059
bfe92b3b-e4d6-3997-bc02-ca5b32917900,JIAN GONG 618,413762718,,0,GENERAL_CARGO,50.0,16.0,6.0,44.0,8.0,8.0,
c02a33d2-1110-38b6-8fdb-1d70cdc0a126,MAERSK SOFIA,563001200,9308637,9V5247,CONTAINER,335.0,43.0,244,91,15,28,93511
c0ae69c9-3b53-3b27-830f-47fc17bdc0fa,XIN CHANG SHU,413133000,9304813,BPBG,CONTAINER,280.0,40.0,187,93,28,12,66452
c0b151f9-809d-3ac1-be8b-2e72e7c82c48,TAYMA EXPRESS,636021769,9525895,5LFP2,CONTAINER,366.0,48.0,146,220,28,20,141077
c0bb2990-b5ac-3a45-8940-de11fb8a1616,YM TARGET,636019985,9860934,D5XC6,CONTAINER,330.0,48.0,109,221,20,28,115761
